customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag
8a858fe45cd62cbf015cdfb7b59f05f4,301981311,2,2017-07-17 08:39:17.000000,2017-07-17 07:39:10.000000,10000.0000,11000.0000,15,8a858fba5cd5feee015cdf5025e10f56,Good
8a858fec5ceec886015ceee4a2ab15ac,301988451,2,2017-07-20 22:28:45.000000,2017-07-20 21:28:32.000000,10000.0000,13000.0000,30,,Good
8a858ff8582fcb8601583e9ee74e1732,301972192,6,2017-07-10 21:40:40.000000,2017-07-10 20:39:29.000000,10000.0000,13000.0000,30,,Bad
8a858ffd5c8d343d015c97cecd270cb5,301983037,2,2017-07-18 06:08:36.000000,2017-07-18 05:08:28.000000,10000.0000,11500.0000,15,,Good
8a858e105bd92644015be762bf10576f,301971610,3,2017-07-10 14:58:47.000000,2017-07-10 13:58:41.000000,10000.0000,13000.0000,30,8a858e185b4923b4015b536354895cae,Bad
8a858e675c3fe0a1015c417e73085191,301962068,3,2017-07-03 20:15:00.000000,2017-07-03 19:14:55.000000,20000.0000,22250.0000,15,,Bad
8a858ed1594a282f01594a4d14f50a58,301997241,2,2017-07-26 15:45:26.000000,2017-07-26 14:45:18.000000,10000.0000,13000.0000,30,,Bad
8a858f095c3b2c30015c3b5964a111df,301987038,2,2017-07-20 08:51:07.000000,2017-07-20 07:51:00.000000,10000.0000,13000.0000,30,,Bad
8a858f5f5b39bb0c015b3b298dd1358b,301975660,4,2017-07-13 09:07:18.000000,2017-07-13 08:07:12.000000,10000.0000,11500.0000,15,,Bad
8a858f9c57f74b1d0157f753c181047e,302003928,11,2017-07-30 20:32:34.000000,2017-07-30 19:32:27.000000,30000.0000,34500.0000,30,,Bad
8a858fe25ab3f041015ab51fc3c44cbd,301964593,4,2017-07-05 10:52:47.000000,2017-07-05 09:52:34.000000,10000.0000,13000.0000,30,,Bad
8a8189d152443f820152443f89500001,301959651,13,2017-07-02 07:12:28.000000,2017-07-02 06:12:19.000000,20000.0000,24500.0000,30,,Good
8a8588b754517d800154555019c36231,301979420,7,2017-07-15 17:08:35.000000,2017-07-15 16:08:29.000000,10000.0000,11500.0000,15,,Good
8a8589045384bd8301539e05b3d35023,301996750,11,2017-07-26 11:22:31.000000,2017-07-26 10:22:23.000000,50000.0000,52500.0000,30,,Good
8a858953548fb0c001549b31ac5f6dda,301989107,13,2017-07-21 11:24:21.000000,2017-07-21 10:24:14.000000,10000.0000,11000.0000,30,,Good
8a858e0156b782a10156b8e131824d39,302000874,6,2017-07-28 16:07:35.000000,2017-07-28 15:07:27.000000,10000.0000,11500.0000,30,,Good
8a858e065ccb8bc0015ccc9d8c2532cb,301963351,2,2017-07-04 15:10:39.000000,2017-07-04 14:10:33.000000,10000.0000,13000.0000,30,,Good
8a858e0f5c45466f015c546652e81026,301968737,3,2017-07-08 00:41:25.000000,2017-07-07 23:41:19.000000,10000.0000,11500.0000,15,8a858fd85b685607015b7ba5638674c0,Bad
8a858e195b90e512015b9312936863cf,301993060,5,2017-07-24 10:37:50.000000,2017-07-24 09:36:39.000000,20000.0000,24500.0000,30,,Good
8a858e2e5bb57a37015bc8ff494a1089,301971212,2,2017-07-10 11:24:54.000000,2017-07-10 10:24:49.000000,10000.0000,13000.0000,30,8a858e645755e62201575e72c8b77fd5,Good
8a858e3a54e337020154fda980777859,301964363,4,2017-07-05 08:45:14.000000,2017-07-05 07:45:08.000000,20000.0000,24500.0000,30,,Good
8a858e4b5cb1e4d7015cbbde80436cf1,302000107,2,2017-07-28 09:14:47.000000,2017-07-28 08:14:40.000000,10000.0000,13000.0000,30,,Good
8a858e5d57518f4601576a5b604c4adf,301983476,2,2017-07-18 10:35:17.000000,2017-07-18 09:35:10.000000,10000.0000,11500.0000,15,,Good
8a858e64590ae20001590c511d9b0cdf,301995440,4,2017-07-25 15:03:39.000000,2017-07-25 14:03:32.000000,10000.0000,11500.0000,15,,Good
8a858e695d1e075c015d211df3354b8e,301993459,2,2017-07-24 14:07:16.000000,2017-07-24 13:07:09.000000,10000.0000,13000.0000,30,,Good
8a858e705668e1670156810ee20960b7,301995489,7,2017-07-25 15:31:03.000000,2017-07-25 14:30:56.000000,30000.0000,34500.0000,30,,Good
8a858e785c8d9167015c9b35e2411165,301964385,2,2017-07-05 08:58:30.000000,2017-07-05 07:58:24.000000,10000.0000,13000.0000,30,,Good
8a858e8d56b784480156b7d232f723a8,301981843,10,2017-07-17 13:04:57.000000,2017-07-17 12:03:46.000000,30000.0000,39000.0000,60,,Good
8a858e9b5bcf8546015bcfaf5b680756,301992038,3,2017-07-23 15:29:37.000000,2017-07-23 14:29:31.000000,10000.0000,11500.0000,15,,Bad
8a858ea45c109201015c10d210791b14,301989459,3,2017-07-21 14:53:11.000000,2017-07-21 13:53:04.000000,10000.0000,11500.0000,15,8a858edb5ad79cc6015ad7c9b29415c8,Good
8a858eb85886bdc30158acf926932eda,301985920,3,2017-07-19 15:36:00.000000,2017-07-19 14:35:52.000000,10000.0000,13000.0000,30,,Good
8a858eba5c884d2a015c8c4c58c5088a,301989034,2,2017-07-21 10:46:41.000000,2017-07-21 09:46:34.000000,10000.0000,11500.0000,15,,Good
8a858ec45577f83e01557eaf9f0b1f4c,301994832,2,2017-07-25 09:03:49.000000,2017-07-25 08:03:42.000000,10000.0000,11500.0000,15,,Good
8a858ec95afc0922015affaaf5992c1a,301990137,5,2017-07-21 22:57:22.000000,2017-07-21 21:57:08.000000,15000.0000,18375.0000,30,,Good
8a858ed45becf685015bed6fceb6498b,301971284,4,2017-07-10 12:05:00.000000,2017-07-10 11:04:55.000000,20000.0000,24500.0000,30,8a858f9f5bd99987015be3f53cb442d9,Bad
8a858eda552adcc2015559532234110a,301971842,10,2017-07-10 17:14:15.000000,2017-07-10 16:14:09.000000,30000.0000,39000.0000,60,,Good
8a858edb5bd936e4015be394167c4698,301960645,4,2017-07-03 08:45:47.000000,2017-07-03 07:45:39.000000,20000.0000,24500.0000,30,,Good
8a858ee45b62dadc015b660294b5292e,301983046,4,2017-07-18 06:21:50.000000,2017-07-18 05:21:43.000000,20000.0000,24500.0000,30,,Good
8a858eed5756fb0e0157576dda0129e5,301971945,5,2017-07-10 18:15:09.000000,2017-07-10 17:15:02.000000,10000.0000,13000.0000,30,,Good
8a858ef95cf5154a015cf659212d26ce,301997230,2,2017-07-26 15:38:56.000000,2017-07-26 14:38:49.000000,10000.0000,13000.0000,30,,Good
8a858f03582a54c301582f698a281700,301998641,9,2017-07-27 12:00:52.000000,2017-07-27 11:00:45.000000,30000.0000,39000.0000,60,,Good
8a858f0a56ffda560157093acf144b87,301993387,9,2017-07-24 13:17:58.000000,2017-07-24 12:17:52.000000,30000.0000,39000.0000,60,,Good
8a858f0f5d1df2ad015d219c38c87827,301991765,2,2017-07-23 11:27:45.000000,2017-07-23 10:27:39.000000,10000.0000,13000.0000,30,,Good
8a858f185d1daff6015d279fcb900eef,302000168,2,2017-07-28 09:47:05.000000,2017-07-28 08:46:58.000000,10000.0000,13000.0000,30,,Good
8a858f245a4cde1e015a4e6271fd6c46,301989017,5,2017-07-21 10:36:42.000000,2017-07-21 09:36:34.000000,20000.0000,24500.0000,30,,Good
8a858f265c2187bd015c346b5bb74ea9,301987858,5,2017-07-20 16:01:22.000000,2017-07-20 15:01:12.000000,20000.0000,24500.0000,30,,Good
8a858f295c8d307f015c9e4f9b771eed,301990621,2,2017-07-22 11:38:47.000000,2017-07-22 10:38:33.000000,10000.0000,11500.0000,15,,Good
8a858f2f54e28d530154f3a9d35625d8,301984482,4,2017-07-18 19:16:13.000000,2017-07-18 18:15:06.000000,10000.0000,11500.0000,15,,Good
8a858f375b493337015b4943d3aa1027,301975700,6,2017-07-13 09:37:55.000000,2017-07-13 08:36:42.000000,20000.0000,22250.0000,15,,Good
8a858f405d13c45f015d1407060e316e,301997774,2,2017-07-26 21:07:52.000000,2017-07-26 20:07:46.000000,10000.0000,11500.0000,15,8a858fc259da7a360159da9011bd0e86,Good
8a858f4e5ba5e8d3015ba9d8b01b3062,301977608,4,2017-07-14 13:20:17.000000,2017-07-14 12:20:10.000000,20000.0000,24500.0000,30,8a858fee5800e000015805aae2fe4ef8,Good
8a858f565b683b56015b7b6b606e1ec9,301973408,5,2017-07-11 17:01:12.000000,2017-07-11 16:01:07.000000,20000.0000,24500.0000,30,8a858fdc57ab280a0157b277e9ff6d53,Good
8a858f5f55f82ae30155f91ba4250aea,301991791,9,2017-07-23 11:55:11.000000,2017-07-23 10:55:03.000000,30000.0000,34500.0000,30,,Good
8a858f6a5b1fa846015b1ff2a147401d,301958705,7,2017-07-01 09:13:35.000000,2017-07-01 08:12:29.000000,15000.0000,17250.0000,30,,Good
8a858f765c350480015c35105f3f04c1,301967996,2,2017-07-07 13:36:59.000000,2017-07-07 12:36:49.000000,10000.0000,13000.0000,30,,Good
8a858f7c5be8dc45015be8eaadb90c0e,301974641,3,2017-07-12 13:55:56.000000,2017-07-12 12:55:50.000000,10000.0000,13000.0000,30,,Good
8a858f8e5b8c34d3015b8f4fe5ca199d,302003717,5,2017-07-30 17:30:05.000000,2017-07-30 16:28:54.000000,10000.0000,11500.0000,15,,Good
8a858f965c6950da015c6acefa5f661f,301969908,2,2017-07-09 07:07:30.000000,2017-07-09 06:07:10.000000,10000.0000,13000.0000,30,8a8589f853f100fb015402f057354ac0,Good
8a858f99560bbe4501561d163d570cba,301968364,11,2017-07-07 18:02:29.000000,2017-07-07 17:02:21.000000,50000.0000,57500.0000,90,,Good
8a858f9f5679951a01568d9941453c97,301970851,6,2017-07-10 06:28:43.000000,2017-07-10 05:28:37.000000,30000.0000,34500.0000,30,,Good
8a858fa25bd92c20015bda1a38cf5a24,301964950,3,2017-07-05 14:25:21.000000,2017-07-05 13:25:15.000000,10000.0000,13000.0000,30,,Good
8a858fa55acd8061015ad0b778b013ea,301969891,5,2017-07-09 06:05:52.000000,2017-07-09 05:05:47.000000,20000.0000,24500.0000,30,,Good
8a858fae5921beeb01592ad3c5c12bc1,301989355,6,2017-07-21 14:07:36.000000,2017-07-21 13:07:24.000000,20000.0000,24500.0000,30,,Good
8a858fb557330de1015750e05ade4eb8,301977417,4,2017-07-14 11:37:32.000000,2017-07-14 10:36:21.000000,10000.0000,13000.0000,30,,Good
8a858fbc594a495c01596db4320c084a,301966408,6,2017-07-06 13:00:48.000000,2017-07-06 12:00:41.000000,20000.0000,24500.0000,30,,Good
8a858fc9580b91da0158126363fb3f16,301985409,11,2017-07-19 11:13:35.000000,2017-07-19 10:13:24.000000,15000.0000,15750.0000,15,,Good
8a858fd05bfd7d3c015c0cc8a1a86a92,301988161,3,2017-07-20 19:03:43.000000,2017-07-20 18:03:37.000000,10000.0000,13000.0000,30,,Good
8a858fd55b8752ba015b895180e74ffe,301974439,5,2017-07-12 11:43:47.000000,2017-07-12 10:43:40.000000,20000.0000,24500.0000,30,,Good
8a858fe45cd62cbf015cd63942a40385,301973677,2,2017-07-11 20:09:30.000000,2017-07-11 19:09:24.000000,10000.0000,11500.0000,15,,Bad
8a858fe8555f401f01556e0a6ac317b7,301962448,8,2017-07-04 04:42:06.000000,2017-07-04 03:41:59.000000,30000.0000,34500.0000,30,,Good
8a858ff35c5f4d1d015c6379bbcf0adc,302002597,3,2017-07-29 18:33:29.000000,2017-07-29 17:33:22.000000,10000.0000,13000.0000,30,8a858e6f5bce1023015bce19dbbf038d,Good
8a858ffa55ca72a50155de6808cd2f3f,301988630,9,2017-07-21 04:29:30.000000,2017-07-21 03:29:10.000000,40000.0000,48000.0000,60,,Bad
8a858ffd5c8d343d015c978f755b7fbe,301981175,2,2017-07-17 07:16:05.000000,2017-07-17 06:15:58.000000,10000.0000,11500.0000,15,,Good
8a858e065ccb8bc0015cce72dd475bfc,301990035,2,2017-07-21 21:13:00.000000,2017-07-21 20:12:54.000000,10000.0000,13000.0000,30,,Bad
8a858e6d5b62e36f015b668ed4dc3aaa,301989006,3,2017-07-21 10:29:20.000000,2017-07-21 09:29:13.000000,10000.0000,13000.0000,30,,Bad
8a858eb95a8f9e4c015a91f3f9dc6d7a,302000407,2,2017-07-28 12:02:26.000000,2017-07-28 11:02:19.000000,10000.0000,13000.0000,30,,Bad
8a858f045bc9690c015bcabf87506275,302000854,4,2017-07-28 15:57:24.000000,2017-07-28 14:57:17.000000,20000.0000,24500.0000,30,8a858f1b5b9136f7015b9f66e5c5327c,Bad
8a858f3a58b5b0fe0158b6ca51f756ce,301978202,2,2017-07-14 19:02:27.000000,2017-07-14 18:01:14.000000,10000.0000,13000.0000,30,,Bad
8a858f6b570f2de9015721e9fbb40ecf,301967322,4,2017-07-07 02:44:50.000000,2017-07-07 01:44:26.000000,10000.0000,13000.0000,30,,Bad
8a858fb959976ce001599c31ae157981,302000638,7,2017-07-28 13:58:28.000000,2017-07-28 12:57:22.000000,30000.0000,39000.0000,60,,Bad
8a858ff259d1429e0159d2d0194c4b8e,301967780,5,2017-07-07 11:14:14.000000,2017-07-07 10:14:02.000000,10000.0000,11500.0000,15,,Bad
8a85883353e2e4e40153f068a4634e02,301988385,15,2017-07-20 21:38:15.000000,2017-07-20 20:38:08.000000,50000.0000,57500.0000,90,,Good
8a8588b75438f49901544510041e0951,301966582,5,2017-07-06 14:53:42.000000,2017-07-06 13:53:36.000000,20000.0000,24500.0000,30,,Good
8a8588f5542eb0d401542f48f0381490,301961628,15,2017-07-03 17:50:35.000000,2017-07-03 16:50:29.000000,40000.0000,44000.0000,30,,Good
8a85890754145ace01542184054739e2,301984376,12,2017-07-18 17:58:53.000000,2017-07-18 16:58:47.000000,30000.0000,33000.0000,30,,Good
8a85896653e2e18b0153ea4c2b00049f,301964905,6,2017-07-05 13:58:24.000000,2017-07-05 12:58:05.000000,10000.0000,12250.0000,30,,Bad
8a8589c1545181f301547d2cfb142ff4,301961146,4,2017-07-03 14:17:53.000000,2017-07-03 13:17:47.000000,10000.0000,13000.0000,30,,Good
8a858e045b495c30015b4f8417aa61c4,301963036,3,2017-07-04 12:11:49.000000,2017-07-04 11:11:37.000000,10000.0000,13000.0000,30,,Good
8a858e105bd92644015bdd374f0d1a3a,301977518,2,2017-07-14 12:30:29.000000,2017-07-14 11:30:21.000000,10000.0000,13000.0000,30,,Good
8a858e185b4923b4015b49f7165a4acd,301965717,7,2017-07-05 23:19:20.000000,2017-07-05 22:19:13.000000,30000.0000,39000.0000,60,,Good
8a858e225a28c713015a33e7c0bf5ed8,301966371,9,2017-07-06 12:44:32.000000,2017-07-06 11:44:26.000000,30000.0000,34500.0000,30,,Good
8a858e2c5cc64f70015cc942825e71ae,301983228,2,2017-07-18 08:31:33.000000,2017-07-18 07:31:26.000000,10000.0000,13000.0000,30,8a858e7855113fb701551fe018ce6913,Good
8a858e395cb1d4d9015cba9fbb6e6e2c,301990182,2,2017-07-21 23:53:58.000000,2017-07-21 22:53:52.000000,10000.0000,13000.0000,30,,Good
8a858e3e5922ba4301593831652558a5,301970786,4,2017-07-10 00:41:28.000000,2017-07-09 23:41:13.000000,10000.0000,13000.0000,30,,Good
8a858e4f58b9f0b40158c027a53e65a8,301997209,9,2017-07-26 15:26:40.000000,2017-07-26 14:26:34.000000,20000.0000,21500.0000,15,,Good
8a858e585693982b0156b6329ee229d6,301974941,9,2017-07-12 17:20:25.000000,2017-07-12 16:19:13.000000,30000.0000,39000.0000,60,,Good
8a858e615c832be8015c87cc64661017,301969404,2,2017-07-08 15:54:00.000000,2017-07-08 14:53:54.000000,10000.0000,13000.0000,30,,Good
8a858e675cc6685e015cc6eb279c3e84,301995014,2,2017-07-25 10:48:42.000000,2017-07-25 09:48:36.000000,10000.0000,11500.0000,15,,Good
8a858e6c5c88d145015c894de1a91c5c,301958736,2,2017-07-01 09:55:54.000000,2017-07-01 08:55:47.000000,10000.0000,13000.0000,30,,Good
8a858e705668e167015685e1e07c19d4,301990120,10,2017-07-21 22:38:53.000000,2017-07-21 21:38:45.000000,40000.0000,48000.0000,60,,Good
8a858e7855113fb70155136433e942c9,301960506,10,2017-07-03 05:44:40.000000,2017-07-03 04:44:34.000000,20000.0000,24500.0000,30,,Bad
8a858e7d5d328208015d3409dd464483,302003400,2,2017-07-30 13:05:45.000000,2017-07-30 12:05:40.000000,10000.0000,11500.0000,15,,Good
8a858e905ce98e8d015cede36efc025d,302000343,2,2017-07-28 11:26:04.000000,2017-07-28 10:25:56.000000,10000.0000,13000.0000,30,8a858f7e5c69a6e3015c6d308889653b,Bad
8a858eae5bb5beb8015bb947fd2f4f4d,301968908,3,2017-07-08 08:15:37.000000,2017-07-08 07:15:33.000000,10000.0000,11500.0000,15,8a858fa3551e78cb01552596fed60cec,Good
8a858eb55cf45581015cf47853d613db,301999103,2,2017-07-27 16:26:50.000000,2017-07-27 15:26:44.000000,10000.0000,13000.0000,30,8a858f975c4582c4015c54619e9b7e2b,Good
8a858ec959f3d0320159f411f586198d,302003515,9,2017-07-30 14:28:29.000000,2017-07-30 13:28:23.000000,10000.0000,11125.0000,15,,Good
8a858ed55c5f1965015c5f58ecbc2069,301965479,2,2017-07-05 19:55:31.000000,2017-07-05 18:55:24.000000,10000.0000,13000.0000,30,,Bad
8a858edb5a70bfe0015a7ef6715642d0,301970883,5,2017-07-10 07:19:12.000000,2017-07-10 06:19:07.000000,20000.0000,24500.0000,30,,Good
8a858ee055ffbe17015607e67cec57e9,301974828,7,2017-07-12 15:53:52.000000,2017-07-12 14:52:42.000000,30000.0000,34500.0000,30,,Good
8a858ee755a0c84a0155a3b5a9ab2308,301968884,10,2017-07-08 07:49:41.000000,2017-07-08 06:49:35.000000,10000.0000,11500.0000,15,,Bad
8a858eef55548905015554a9578505d4,301969491,5,2017-07-08 17:07:29.000000,2017-07-08 16:07:24.000000,10000.0000,13000.0000,30,,Good
8a858f00590ac4e70159320caa4a190c,301999405,9,2017-07-27 19:48:23.000000,2017-07-27 18:48:16.000000,40000.0000,44000.0000,30,,Good
8a858f045bab240c015baf9e44646d76,301977302,2,2017-07-14 10:39:17.000000,2017-07-14 09:39:10.000000,10000.0000,13000.0000,30,,Good
8a858f0f5bfd79d2015c0c2370d436a1,301974348,4,2017-07-12 10:45:14.000000,2017-07-12 09:45:07.000000,30000.0000,34500.0000,30,8a858fd05bfd7d3c015c0be492e56e29,Good
8a858f1b5b256bc9015b2a8b75dc0b45,301962370,6,2017-07-03 23:53:51.000000,2017-07-03 22:53:46.000000,15000.0000,18375.0000,30,,Good
8a858fa154e2912f0155065fcda06f84,301963280,9,2017-07-04 14:30:13.000000,2017-07-04 13:30:07.000000,20000.0000,24500.0000,30,,Good
8a858fa3552ae1120155398656a154c3,301967051,14,2017-07-06 20:07:23.000000,2017-07-06 19:07:17.000000,40000.0000,44000.0000,30,,Good
8a858faa56dffac60156ffa41b542ce7,301997081,7,2017-07-26 14:19:47.000000,2017-07-26 13:19:40.000000,30000.0000,34500.0000,30,,Good
8a858fb15b34a708015b37eeb86e0008,301974198,4,2017-07-12 09:11:51.000000,2017-07-12 08:10:40.000000,10000.0000,13000.0000,30,,Bad
8a858fba5cd5feee015cdb7399184dc9,301994078,2,2017-07-24 19:19:56.000000,2017-07-24 18:19:47.000000,10000.0000,13000.0000,30,,Good
8a858fbf5b3a0b46015b3d5e8fae2a65,301970263,5,2017-07-09 14:21:08.000000,2017-07-09 13:20:56.000000,20000.0000,24500.0000,30,,Good
8a858fcb5bab1fda015baebcd3791586,301998060,6,2017-07-27 01:34:47.000000,2017-07-27 00:33:39.000000,20000.0000,24500.0000,30,8a858f045bab240c015bae905a8e7527,Good
8a858fd35b5dfefb015b5e080dc50892,302001243,5,2017-07-28 19:56:10.000000,2017-07-28 18:54:58.000000,20000.0000,24500.0000,30,,Good
8a858fda5c3b0f1c015c403b1f5c301c,301988111,3,2017-07-20 18:35:35.000000,2017-07-20 17:35:27.000000,10000.0000,13000.0000,30,,Good
8a858fe5569398920156b644671b0f2a,301983689,3,2017-07-18 12:11:37.000000,2017-07-18 11:11:30.000000,10000.0000,13000.0000,30,,Good
8a858fed5cabd3a0015cac23520a3743,301964989,2,2017-07-05 14:48:31.000000,2017-07-05 13:48:26.000000,10000.0000,13000.0000,30,8a858f725b49c0c0015b4d09b3876961,Good
8a858ff85b339568015b33e96b393bff,301993243,5,2017-07-24 12:07:26.000000,2017-07-24 11:06:46.000000,20000.0000,24500.0000,30,,Good
8a858ffb5d1832fd015d184b6ad80f09,301969137,2,2017-07-08 11:53:45.000000,2017-07-08 10:53:40.000000,10000.0000,13000.0000,30,,Good
8a76e7d443e6e97c0143ed0a13cb4f61,301999706,4,2017-07-28 00:12:31.000000,2017-07-27 23:11:19.000000,30000.0000,39000.0000,60,,Bad
8a858e255b910db1015ba0f1568c39f8,302001211,5,2017-07-28 19:37:00.000000,2017-07-28 18:35:48.000000,20000.0000,24500.0000,30,8a858fb85b81c658015b81c9ff880479,Bad
8a858ea55b58f026015b599e472439d2,301971655,3,2017-07-10 15:22:51.000000,2017-07-10 14:22:46.000000,10000.0000,13000.0000,30,,Bad
8a858ed25ba09f98015ba9a3696f65db,301996875,3,2017-07-26 12:33:52.000000,2017-07-26 11:33:46.000000,10000.0000,13000.0000,30,8a858f065b1fe50a015b236489d57fb6,Bad
8a858f265c2187bd015c3402a9e52573,301965363,3,2017-07-05 18:41:54.000000,2017-07-05 17:41:49.000000,10000.0000,11500.0000,15,8a858f765a4e7c76015a5086a54e39cf,Bad
8a858f555cc65d60015cc87c7641417a,301987208,2,2017-07-20 10:20:26.000000,2017-07-20 09:20:19.000000,10000.0000,13000.0000,30,,Bad
8a858f8e5d0dc74e015d0de015760ef2,301984957,2,2017-07-19 05:42:48.000000,2017-07-19 04:42:42.000000,10000.0000,13000.0000,30,8a858f255cb1710a015cb851bf7c77fe,Bad
8a858fe8555f401f01556dbd487e78d5,301967012,5,2017-07-06 19:30:34.000000,2017-07-06 18:30:20.000000,10000.0000,13000.0000,30,,Bad
8a85881053bc33670153c9dc2e3a4393,301996417,10,2017-07-26 08:27:20.000000,2017-07-26 07:27:13.000000,40000.0000,48000.0000,60,,Good
8a85888c548fb3d501549748043c4fc2,301987464,3,2017-07-20 12:39:46.000000,2017-07-20 11:39:38.000000,10000.0000,11500.0000,15,,Good
8a8588dc5384a05f0153982119c81a51,301963816,3,2017-07-04 19:48:36.000000,2017-07-04 18:48:30.000000,10000.0000,13000.0000,30,,Good
8a8588fd53e2e6cf0153ec3302de1278,301968211,8,2017-07-07 16:05:08.000000,2017-07-07 15:05:02.000000,30000.0000,39000.0000,60,,Good
8a85893d53f104eb015409d628cd0e46,301977064,7,2017-07-14 08:36:56.000000,2017-07-14 07:36:49.000000,10000.0000,13000.0000,30,,Good
8a8589a453bc422d0153c7b616f60646,301987937,10,2017-07-20 16:51:25.000000,2017-07-20 15:51:16.000000,40000.0000,48000.0000,60,,Bad
8a858e0156b782a10156c2f83bd248f2,301958904,9,2017-07-01 12:39:01.000000,2017-07-01 11:38:55.000000,20000.0000,24500.0000,30,,Good
8a858e0b5d1d8104015d1db8dcf31765,301977647,2,2017-07-14 13:38:23.000000,2017-07-14 12:37:13.000000,10000.0000,11500.0000,15,,Good
8a858e135c7e2eec015c813211a96674,301996788,2,2017-07-26 11:45:48.000000,2017-07-26 10:45:42.000000,10000.0000,13000.0000,30,,Good
8a858e2155defefd0155e88ca1b22485,301993533,9,2017-07-24 14:36:36.000000,2017-07-24 13:36:28.000000,50000.0000,55000.0000,60,,Good
8a858e245c5f3f7c015c63d531167c8a,301961113,2,2017-07-03 13:53:22.000000,2017-07-03 12:53:17.000000,10000.0000,13000.0000,30,,Good
8a858e345be813ea015be81b372e07dd,301978009,5,2017-07-14 16:43:17.000000,2017-07-14 15:43:07.000000,20000.0000,22250.0000,15,,Good
8a858e3c5853733801585dadb1334a2e,301978204,3,2017-07-14 19:02:37.000000,2017-07-14 18:02:29.000000,10000.0000,13000.0000,30,,Good
8a858e495d1e235c015d2bcddad44cd9,301991759,2,2017-07-23 11:21:51.000000,2017-07-23 10:21:43.000000,10000.0000,11500.0000,15,8a858f915cf8c38b015cf900f2312851,Good
8a858e545cf8f7eb015cf918d0ed129a,301994913,2,2017-07-25 09:53:56.000000,2017-07-25 08:53:47.000000,10000.0000,11500.0000,15,,Good
8a858e5d5bf3454f015bf3c38c482aa5,301959854,3,2017-07-02 12:11:14.000000,2017-07-02 11:11:05.000000,10000.0000,13000.0000,30,,Good
8a858e655a047d1a015a0daaf9874735,302003342,8,2017-07-30 12:07:16.000000,2017-07-30 11:07:09.000000,30000.0000,34500.0000,30,,Good
8a858e695d18c7a1015d1c3e840913e6,302001932,2,2017-07-29 10:08:25.000000,2017-07-29 09:08:18.000000,10000.0000,13000.0000,30,8a858e6d5d13b3ca015d15eb12664fd9,Good
8a858e6d5b252065015b2fa1ee3843da,301970058,4,2017-07-09 10:26:22.000000,2017-07-09 09:26:17.000000,20000.0000,24500.0000,30,,Bad
8a858e715bd3fa19015bd7d998442e30,301983168,4,2017-07-18 07:44:17.000000,2017-07-18 06:44:11.000000,10000.0000,11500.0000,15,,Good
8a858e7b55deef140155e587fc3b63ba,301966425,7,2017-07-06 13:11:24.000000,2017-07-06 12:11:20.000000,30000.0000,34500.0000,30,,Good
8a858e885c63d379015c6ed663042002,301992740,3,2017-07-24 06:44:35.000000,2017-07-24 05:44:28.000000,10000.0000,13000.0000,30,,Good
8a858e995ccb5414015ccc4147cb4bc8,301998131,2,2017-07-27 05:48:03.000000,2017-07-27 04:47:55.000000,10000.0000,13000.0000,30,,Good
8a858eb25cf38c4b015cf3d1cb702960,301978859,2,2017-07-15 09:28:25.000000,2017-07-15 08:28:19.000000,10000.0000,11500.0000,15,,Good
